Source,SDSM Time (ms),Detection Time (ms),Object ID,Expected Latitude,Expected Longitude,SDSM Latitude,SDSM Longitude,Expected East (m),Expected North (m),Error East (m),Error North (m),Position Error (m),Speed (m/s),Expected Heading (deg),SDSM Heading (deg),Heading Error (deg)
kafka,1789496526710,1789496526656,10982,38.954894429,-77.14845419,38.954894032,-77.148453875,-0.164,-14.717,0.0273,-0.0441,0.0518,0.923,163.0,163.0,0.0
kafka,1789496526810,1789496526756,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,0.504,159.0,159.0,-0.0
kafka,1789496526910,1789496526856,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,0.691,157.0,157.0,-0.0
kafka,1789496527010,1789496526957,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,0.691,144.0,144.0,-0.0
kafka,1789496527110,1789496527058,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,0.428,150.0,150.0,0.0
kafka,1789496527210,1789496527158,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,0.348,146.0,146.0,-0.0
kafka,1789496527310,1789496527258,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,0.53,144.0,144.0,-0.0
kafka,1789496527410,1789496527358,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,0.263,146.0,146.0,-0.0
kafka,1789496527510,1789496527459,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,0.263,150.0,150.0,0.0
kafka,1789496527610,1789496527557,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,0.263,148.0,148.0,-0.0
kafka,1789496527710,1789496527656,10982,38.9548921,-77.148453728,38.95489133,-77.148452721,-0.124,-14.976,0.0872,-0.0855,0.1221,0.345,150.0,150.0,0.0
kafka,1789496527810,1789496527757,10982,38.9548921,-77.148453728,38.95489133,-77.148452721,-0.124,-14.976,0.0872,-0.0855,0.1221,0.082,152.0,152.0,
kafka,1789496527910,1789496527857,10982,38.9548921,-77.148453728,38.95489133,-77.148452721,-0.124,-14.976,0.0872,-0.0855,0.1221,0.082,151.0,151.0,
kafka,1789496528010,1789496527957,10982,38.9548921,-77.148453728,38.95489133,-77.148452721,-0.124,-14.976,0.0872,-0.0855,0.1221,0.082,145.0,145.0,
kafka,1789496528110,1789496528059,10982,38.954894473,-77.148453258,38.954894032,-77.148452721,-0.083,-14.712,0.0465,-0.049,0.0676,0.616,25.0,25.0,0.0
kafka,1789496528210,1789496528159,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,0.792,197.0,197.0,0.0
kafka,1789496528310,1789496528260,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.059,44.0,44.0,0.0
kafka,1789496528410,1789496528359,10982,38.954893285,-77.148453726,38.954893131,-77.148452721,-0.124,-14.844,0.0871,-0.017,0.0887,1.318,215.0,215.0,0.0
kafka,1789496528510,1789496528460,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.577,42.0,41.987500000000004,-0.0125
kafka,1789496528610,1789496528566,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.044,235.0,235.0,0.0
kafka,1789496528710,1789496528658,10982,38.954893285,-77.148453726,38.954893131,-77.148452721,-0.124,-14.844,0.0871,-0.017,0.0887,1.044,267.0,267.0,0.0
kafka,1789496528810,1789496528759,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.036,320.0,320.0,0.0
kafka,1789496528910,1789496528859,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,0.777,315.0,315.0,0.0
kafka,1789496529010,1789496528957,10982,38.954893285,-77.148453726,38.954893131,-77.148452721,-0.124,-14.844,0.0871,-0.017,0.0887,0.777,279.0,279.0,0.0
kafka,1789496529110,1789496529061,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.036,39.0,39.0,0.0
kafka,1789496529210,1789496529161,10982,38.954893285,-77.148453726,38.954893131,-77.148452721,-0.124,-14.844,0.0871,-0.017,0.0887,1.036,45.0,45.0,0.0
kafka,1789496529310,1789496529261,10982,38.954894451,-77.148453724,38.954894032,-77.148452721,-0.123,-14.715,0.0869,-0.0465,0.0986,1.036,64.0,64.0,0.0
kafka,1789496529410,1789496529363,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,1.303,334.0,334.0,0.0
kafka,1789496529510,1789496529461,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,1.307,153.0,153.0,0.0
kafka,1789496529610,1789496529559,10982,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,1.048,156.0,156.0,0.0
kafka,1789496529757,1789496529658,10982,38.954893307,-77.148453256,38.954893131,-77.148452721,-0.083,-14.842,0.0464,-0.0195,0.0503,1.052,165.0,165.0,0.0
kafka,1789496529857,1789496529759,10982,38.954894473,-77.148453258,38.954894032,-77.148452721,-0.083,-14.712,0.0465,-0.049,0.0676,1.052,338.0,338.0,0.0
kafka,1789496529957,1789496529860,10982,38.954895622,-77.14845326,38.954894933,-77.148452721,-0.083,-14.585,0.0467,-0.0765,0.0896,1.04,340.0,340.0,0.0
kafka,1789496530057,1789496529960,10982,38.954896752,-77.148453262,38.954896734,-77.148452721,-0.083,-14.459,0.0468,-0.002,0.0469,1.028,101.0,101.0,0.0
kafka,1789496530157,1789496530061,10982,38.954897844,-77.148453719,38.954897635,-77.148452721,-0.123,-14.338,0.0865,-0.0231,0.0895,1.283,323.0,323.0,0.0
kafka,1789496530257,1789496530161,10982,38.954897844,-77.148453719,38.954897635,-77.148452721,-0.123,-14.338,0.0865,-0.0231,0.0895,1.02,341.0,341.0,0.0
kafka,1789496530357,1789496530262,10982,38.954897844,-77.148453719,38.954897635,-77.148452721,-0.123,-14.338,0.0865,-0.0231,0.0895,0.761,346.0,346.0,0.0
kafka,1789496530457,1789496530363,10982,38.954897844,-77.148453719,38.954897635,-77.148452721,-0.123,-14.338,0.0865,-0.0231,0.0895,0.506,349.0,349.0,0.0
kafka,1789496530557,1789496530462,10982,38.954897822,-77.148454174,38.954897635,-77.148453875,-0.162,-14.341,0.0259,-0.0207,0.0332,0.334,350.0,350.0,0.0
kafka,1789496530657,1789496530560,10982,38.954898897,-77.14845462,38.954898536,-77.148453875,-0.201,-14.221,0.0646,-0.0401,0.076,0.33,349.0,349.0,0.0
kafka,1789496530758,1789496530660,10982,38.954902111,-77.148454153,38.954901238,-77.148453875,-0.161,-13.865,0.0241,-0.0968,0.0998,1.048,351.0,351.0,0.0
kafka,1789496530858,1789496530761,10982,38.954903122,-77.148454587,38.95490304,-77.148453875,-0.198,-13.752,0.0617,-0.0092,0.0624,1.285,352.0,352.0,0.0
kafka,1789496530958,1789496530861,10982,38.954905122,-77.148455003,38.954904841,-77.148453875,-0.234,-13.53,0.0978,-0.0312,0.1026,1.735,352.0,352.0,0.0
kafka,1789496531058,1789496530962,10982,38.954905102,-77.148455435,38.954904841,-77.148455029,-0.272,-13.532,0.0352,-0.0289,0.0456,1.731,350.0,350.0,0.0
kafka,1789496531158,1789496531064,10982,38.954905102,-77.148455435,38.954904841,-77.148455029,-0.272,-13.532,0.0352,-0.0289,0.0456,1.48,350.0,350.0,0.0
kafka,1789496531258,1789496531163,10982,38.954905102,-77.148455435,38.954904841,-77.148455029,-0.272,-13.532,0.0352,-0.0289,0.0456,0.762,350.0,350.0,0.0
kafka,1789496531358,1789496531264,10982,38.954908026,-77.148455394,38.954907544,-77.148455029,-0.268,-13.208,0.0316,-0.0535,0.0622,1.174,350.0,350.0,0.0
kafka,1789496531458,1789496531364,10982,38.954909907,-77.148455367,38.954909345,-77.148455029,-0.266,-12.999,0.0293,-0.0623,0.0689,1.142,351.0,351.0,0.0
kafka,1789496534876,1789496534864,10982,38.954930074,-77.148445865,38.954929163,-77.148444646,0.558,-10.76,0.1057,-0.1011,0.1463,0.896,58.0,58.0,0.0
kafka,1789496534989,1789496534963,10982,38.954931395,-77.148445955,38.954930964,-77.148445799,0.55,-10.614,0.0135,-0.0479,0.0497,1.042,53.0,53.0,0.0
kafka,1789496535089,1789496535066,10982,38.954930057,-77.148446219,38.954929163,-77.148445799,0.527,-10.762,0.0364,-0.0993,0.1057,1.343,52.0,52.0,0.0
kafka,1789496535189,1789496535166,10982,38.954930057,-77.148446219,38.954929163,-77.148445799,0.527,-10.762,0.0364,-0.0993,0.1057,1.182,54.0,54.0,0.0
kafka,1789496535289,1789496535267,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.95,49.0,49.0,0.0
kafka,1789496535389,1789496535366,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.656,42.0,42.0,0.0
kafka,1789496535489,1789496535467,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.362,227.0,227.0,0.0
kafka,1789496535589,1789496535565,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.062,234.0,234.0,
kafka,1789496535689,1789496535665,10982,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.123,266.0,266.0,0.0
kafka,1789496535789,1789496535765,10982,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.062,266.0,266.0,
kafka,1789496535890,1789496535866,10982,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.062,266.0,266.0,
kafka,1789496535990,1789496535964,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.123,266.0,266.0,0.0
kafka,1789496536090,1789496536067,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.123,266.0,266.0,0.0
kafka,1789496536190,1789496536167,10982,38.954931395,-77.148445955,38.954930964,-77.148445799,0.55,-10.614,0.0135,-0.0479,0.0497,0.381,218.0,217.9875,-0.0125
kafka,1789496536290,1789496536269,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.809,43.0,43.0,0.0
kafka,1789496536390,1789496536368,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.809,36.0,36.0,0.0
kafka,1789496536491,1789496536469,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,1.481,266.0,266.0,0.0
kafka,1789496536591,1789496536567,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,2.214,86.0,86.0,0.0
kafka,1789496536691,1789496536667,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,1.895,9.0,9.0,0.0
kafka,1789496536791,1789496536767,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,1.608,10.0,10.0,0.0
kafka,1789496536891,1789496536867,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,1.608,12.0,12.0,0.0
kafka,1789496536991,1789496536967,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,1.015,12.0,12.0,0.0
kafka,1789496537091,1789496537068,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,12.0,12.0,0.0
kafka,1789496537191,1789496537169,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,11.0,11.0,0.0
kafka,1789496537291,1789496537270,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.282,10.0,10.0,0.0
kafka,1789496537395,1789496537369,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.877,188.0,187.9875,-0.0125
kafka,1789496537495,1789496537470,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.736,188.0,187.9875,-0.0125
kafka,1789496537595,1789496537576,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.736,187.0,186.9875,-0.0125
kafka,1789496537695,1789496537667,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.736,187.0,186.9875,-0.0125
kafka,1789496537795,1789496537768,10982,38.954930057,-77.148446219,38.954929163,-77.148445799,0.527,-10.762,0.0364,-0.0993,0.1057,0.656,187.0,186.9875,-0.0125
kafka,1789496537895,1789496537868,10982,38.954932045,-77.148445999,38.954931865,-77.148445799,0.546,-10.541,0.0173,-0.02,0.0264,0.505,8.0,8.0,0.0
kafka,1789496537995,1789496537969,10982,38.954932045,-77.148445999,38.954931865,-77.148445799,0.546,-10.541,0.0173,-0.02,0.0264,0.505,189.0,189.0,0.0
kafka,1789496538095,1789496538069,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.647,189.0,189.0,0.0
kafka,1789496538195,1789496538170,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,1.242,189.0,189.0,0.0
kafka,1789496538295,1789496538271,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,1.775,189.0,189.0,0.0
kafka,1789496538395,1789496538370,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,1.332,189.0,189.0,0.0
kafka,1789496538495,1789496538471,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,1.927,189.0,189.0,0.0
kafka,1789496538595,1789496538569,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,1.784,190.0,190.0,0.0
kafka,1789496538695,1789496538669,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,1.923,10.0,10.0,0.0
kafka,1789496538795,1789496538769,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,1.328,9.0,9.0,0.0
kafka,1789496538895,1789496538869,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,1.469,9.0,9.0,0.0
kafka,1789496538995,1789496538969,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.874,9.0,9.0,0.0
kafka,1789496539095,1789496539071,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.874,9.0,9.0,0.0
kafka,1789496539201,1789496539171,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,9.0,9.0,0.0
kafka,1789496539300,1789496539271,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,9.0,9.0,0.0
kafka,1789496539400,1789496539372,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.282,9.0,9.0,0.0
kafka,1789496539502,1789496539472,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.282,188.0,187.9875,-0.0125
kafka,1789496539602,1789496539569,10982,38.954932686,-77.148446042,38.954931865,-77.148445799,0.542,-10.47,0.0211,-0.0912,0.0936,0.282,8.0,8.0,0.0
kafka,1789496539702,1789496539669,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,8.0,8.0,0.0
kafka,1789496539802,1789496539770,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.282,8.0,8.0,0.0
kafka,1789496539902,1789496539870,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.874,188.0,187.9875,-0.0125
kafka,1789496540002,1789496539971,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.874,188.0,187.9875,-0.0125
kafka,1789496540102,1789496540072,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.874,188.0,187.9875,-0.0125
kafka,1789496540202,1789496540172,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.733,188.0,187.9875,-0.0125
kafka,1789496540302,1789496540273,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.733,188.0,187.9875,-0.0125
kafka,1789496540402,1789496540373,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.0,0.0,0.0,
kafka,1789496540502,1789496540473,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.0,0.0,0.0,
kafka,1789496540602,1789496540579,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.0,0.0,0.0,
kafka,1789496540702,1789496540671,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.0,0.0,0.0,
kafka,1789496540802,1789496540772,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.0,0.0,0.0,
kafka,1789496540902,1789496540871,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.733,7.0,7.0,0.0
kafka,1789496541004,1789496540972,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.733,7.0,7.0,0.0
kafka,1789496541104,1789496541073,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.733,187.0,186.9875,-0.0125
kafka,1789496541204,1789496541174,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.733,187.0,186.9875,-0.0125
kafka,1789496541304,1789496541274,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.733,7.0,7.0,0.0
kafka,1789496541404,1789496541374,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496541504,1789496541474,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496541604,1789496541572,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496541704,1789496541673,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496541804,1789496541772,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496541904,1789496541872,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542004,1789496541973,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542104,1789496542074,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542205,1789496542174,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542305,1789496542275,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542405,1789496542375,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542505,1789496542475,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542605,1789496542573,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542705,1789496542673,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542808,1789496542773,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496542908,1789496542873,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543008,1789496542974,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543108,1789496543075,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543208,1789496543176,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543308,1789496543275,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543408,1789496543375,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543508,1789496543478,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543608,1789496543583,10982,38.954933321,-77.148446085,38.954932766,-77.148445799,0.539,-10.4,0.0248,-0.0616,0.0664,0.0,0.0,0.0,
kafka,1789496543708,1789496543673,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.733,187.0,186.9875,-0.0125
kafka,1789496543808,1789496543774,10982,38.95493004,-77.148446574,38.954929163,-77.148445799,0.496,-10.764,0.0672,-0.0974,0.1183,0.733,187.0,186.9875,-0.0125
