condition,run,object_id,t_flir_detect,t_flir_log,t_streets_rx,t_kafka_produce,t_kafka_sdo_create,t_sdss_consume,t_sdss_send,t_kafka_sdsm_create,t_streets_sdsm_rx,t_streets_encode,t_pc2_tena_rx,t_pc2_tena_tx,sdsm_uper_hex,t_pc1_tena_rx,t_pc1_bus,t_immediate_fwd,t_rsu_broadcast,t_ros_inbound,t_ros_j3224,t_ros_fused,t_obu_radio_rx,stages_reached,reached_vehicle,last_stage_reached,d_flir_detect__flir_log_ms,d_flir_log__streets_rx_ms,d_streets_rx__kafka_produce_ms,d_kafka_produce__kafka_sdo_create_ms,d_kafka_sdo_create__sdss_consume_ms,d_sdss_consume__sdss_send_ms,d_sdss_send__kafka_sdsm_create_ms,d_kafka_sdsm_create__streets_sdsm_rx_ms,d_streets_sdsm_rx__streets_encode_ms,d_streets_encode__pc2_tena_rx_ms,d_pc2_tena_rx__pc2_tena_tx_ms,d_pc2_tena_tx__pc1_tena_rx_ms,d_pc1_tena_rx__pc1_bus_ms,d_pc1_bus__immediate_fwd_ms,d_immediate_fwd__rsu_broadcast_ms,d_rsu_broadcast__obu_radio_rx_ms,d_obu_radio_rx__ros_inbound_ms,d_ros_inbound__ros_j3224_ms,d_ros_j3224__ros_fused_ms,lat_flir_log_ms,lat_streets_rx_ms,lat_kafka_produce_ms,lat_kafka_sdo_create_ms,lat_sdss_consume_ms,lat_sdss_send_ms,lat_kafka_sdsm_create_ms,lat_streets_sdsm_rx_ms,lat_streets_encode_ms,lat_pc2_tena_rx_ms,lat_pc2_tena_tx_ms,lat_pc1_tena_rx_ms,lat_pc1_bus_ms,lat_immediate_fwd_ms,lat_rsu_broadcast_ms,lat_obu_radio_rx_ms,lat_ros_inbound_ms,lat_ros_j3224_ms,lat_ros_fused_ms
20sec,20sec_run15,13327,1789497657606,1789497657624,1789497657625,1789497657625,1789497657625,1789497657631,1789497657679,1789497657679,1789497657684,1789497657685,1789497657685,1789497657685,0029326f313233343fdfaa5f2a38539a4299b9055e7a9bd50e2000000000000160590d03d8900c6543fd0bfffff80fa80025fa0880,1789497657710,1789497657710,1789497657711,1789497657720.4731,1789497657739.884,1789497657802.4146,1789497657845.7517,1789497657732.4741,20,True,t_ros_fused,18,1,0,0,6,48,0,5,1,0,0,25,0,1,9.47314453125,12.0009765625,7.409912109375,62.530517578125,43.337158203125,18,19,19,19,25,73,73,78,79,79,79,104,104,105,114.47314453125,126.47412109375,133.884033203125,196.41455078125,239.751708984375
20sec,20sec_run15,13327,1789497657706,1789497657715,1789497657716,1789497657716,1789497657716,1789497657722,1789497657779,1789497657779,1789497657784,1789497657785,1789497657785,1789497657785,00293270313233343fdfaa5f2a386c9a4299b9055e7a9bd50e2000000000000160590d03d8900c6543fd13fffff80ea80025960880,1789497657803,1789497657803,1789497657804,1789497657963.634,1789497657983.4502,1789497658003.0505,1789497658094.6965,1789497657975.7012,20,True,t_ros_fused,9,1,0,0,6,57,0,5,1,0,0,18,0,1,159.634033203125,12.067138671875,7.7490234375,19.600341796875,91.64599609375,9,10,10,10,16,73,73,78,79,79,79,97,97,98,257.634033203125,269.701171875,277.4501953125,297.050537109375,388.696533203125
20sec,20sec_run15,13327,1789497657806,1789497657837,1789497657837,1789497657837,1789497657837,1789497657843,1789497657879,1789497657879,1789497657885,1789497657885,1789497657885,1789497657885,00293271313233343fdfaa5f2a38859a4299b9055e7a9bd50e2000000000000160590d03d8900c6543fd1bfffff80da80020f00880,1789497657902,1789497657903,1789497657903,1789497657966.175,1789497657983.5933,1789497658006.2961,1789497658094.6965,1789497657975.7891,20,True,t_ros_fused,31,0,0,0,6,36,0,6,0,0,0,17,1,0,63.175048828125,9.614013671875,7.80419921875,22.702880859375,88.400390625,31,31,31,31,37,73,73,79,79,79,79,96,97,97,160.175048828125,169.7890625,177.59326171875,200.296142578125,288.696533203125
20sec,20sec_run15,13327,1789497657907,1789497657938,1789497657939,1789497657939,1789497657939,1789497657944,1789497657979,1789497657979,1789497657984,1789497657985,1789497657985,1789497657985,00293272313233343fdfaa5f2a389e9a4299b9055e7a9bd50e2000000000000160590d03d88c0c654bfd23fffff811a80021090880,1789497657996,1789497657996,1789497657997,1789497658064.4741,1789497658080.8027,1789497658102.759,1789497658184.9614,1789497658073.3171,20,True,t_ros_fused,31,1,0,0,5,35,0,5,1,0,0,11,0,1,67.47412109375,8.843017578125,7.485595703125,21.956298828125,82.202392578125,31,32,32,32,37,72,72,77,78,78,78,89,89,90,157.47412109375,166.317138671875,173.802734375,195.759033203125,277.96142578125
20sec,20sec_run15,13327,1789497658007,1789497658029,1789497658030,1789497658030,1789497658030,1789497658036,1789497658079,1789497658079,1789497658084,1789497658085,1789497658085,1789497658085,00293273313233343fdfaa5f2a38b79a4299b9055e7a9bd50e2000000000000160590d03d88c0c6543fd3bfffff817280021360880,1789497658124,1789497658124,1789497658124,1789497658136.2551,1789497658155.2434,1789497658185.2019,1789497658258.4934,1789497658147.5649,20,True,t_ros_fused,22,1,0,0,6,43,0,5,1,0,0,39,0,0,12.255126953125,11.309814453125,7.678466796875,29.95849609375,73.29150390625,22,23,23,23,29,72,72,77,78,78,78,117,117,117,129.255126953125,140.56494140625,148.243408203125,178.201904296875,251.493408203125
20sec,20sec_run15,13327,1789497658107,1789497658141,1789497658141,1789497658141,1789497658141,1789497658147,1789497658178,1789497658178,1789497658184,1789497658184,1789497658184,1789497658184,00293274313233343fdfaa5f2a38d09a4299b9055e7a9bd50e2000000000000160590d03d88c0c654bfd3bfffff812a80021270880,1789497658187,1789497658187,1789497658187,1789497658191.613,1789497658216.4858,1789497658258.6423,1789497658328.6218,1789497658207.175,20,True,t_ros_fused,34,0,0,0,6,31,0,6,0,0,0,3,0,0,4.613037109375,15.56201171875,9.310791015625,42.156494140625,69.9794921875,34,34,34,34,40,71,71,77,77,77,77,80,80,80,84.613037109375,100.175048828125,109.48583984375,151.642333984375,221.621826171875
20sec,20sec_run15,13327,1789497658206,1789497658242,1789497658275,1789497658275,1789497658275,1789497658281,1789497658281,1789497658281,1789497658287,1789497658287,1789497658288,1789497658288,00293275313233343fdfaa5f2a38ea5a4299b9055e7a9bd50e2000000000000160590d03d89c0c654bfd43fffff814a80021360880,1789497658302,1789497658302,1789497658302,1789497658307.6421,1789497658331.7224,1789497658383.9539,1789497658464.1375,1789497658324.293,20,True,t_ros_fused,36,33,0,0,6,0,0,6,0,1,0,14,0,0,5.64208984375,16.65087890625,7.429443359375,52.2314453125,80.18359375,36,69,69,69,75,75,75,81,81,82,82,96,96,96,101.64208984375,118.29296875,125.722412109375,177.953857421875,258.137451171875
20sec,20sec_run15,13327,1789497658306,1789497658333,1789497658334,1789497658334,1789497658334,1789497658340,1789497658381,1789497658381,1789497658387,1789497658387,1789497658388,1789497658388,00293276313233343fdfaa5f2a39035a4299b9055e7a9bd50e2000000000000160590d03d89c0c654bfd4bfffff814a800213b0880,1789497658391,1789497658391,1789497658391,1789497658396.637,1789497658418.6362,1789497658464.2969,1789497658589.647,1789497658411.2849,20,True,t_ros_fused,27,1,0,0,6,41,0,6,0,1,0,3,0,0,5.636962890625,14.64794921875,7.351318359375,45.66064453125,125.35009765625,27,28,28,28,34,75,75,81,81,82,82,85,85,85,90.636962890625,105.284912109375,112.63623046875,158.296875,283.64697265625
20sec,20sec_run15,13327,1789497658406,1789497658434,1789497658435,1789497658435,1789497658435,1789497658441,1789497658481,1789497658481,1789497658487,1789497658487,1789497658487,1789497658487,00293277313233343fdfaa5f2a391c5a4299b9055e7a9bd50e2000000000000160590d03d89c0c654bfd5bfffff8136800214a0880,1789497658535,1789497658535,1789497658536,1789497658540.3071,1789497658556.4773,1789497658570.2676,1789497658589.647,1789497658549.0352,20,True,t_ros_fused,28,1,0,0,6,40,0,6,0,0,0,48,0,1,4.30712890625,8.72802734375,7.442138671875,13.790283203125,19.37939453125,28,29,29,29,35,75,75,81,81,81,81,129,129,130,134.30712890625,143.03515625,150.477294921875,164.267578125,183.64697265625
20sec,20sec_run15,13327,1789497658505,1789497658526,1789497658560,1789497658560,1789497658560,1789497658566,1789497658581,1789497658581,1789497658587,1789497658587,1789497658588,1789497658588,00293278313233343fdfaa5f2a39355a4299b9055e7a9bd50e2000000000000160590d03d8a00c6553fd6bfffff811e80021590880,1789497658601,1789497658601,1789497658601,1789497658614.3411,1789497658631.5654,1789497658645.4863,1789497658745.7627,1789497658624.1501,20,True,t_ros_fused,21,34,0,0,6,15,0,6,0,1,0,13,0,0,13.341064453125,9.80908203125,7.415283203125,13.9208984375,100.2763671875,21,55,55,55,61,76,76,82,82,83,83,96,96,96,109.341064453125,119.150146484375,126.5654296875,140.486328125,240.7626953125
20sec,20sec_run15,13327,1789497658605,1789497658617,1789497658654,1789497658654,1789497658654,1789497658660,1789497658681,1789497658681,1789497658687,1789497658687,1789497658687,1789497658687,00293279313233343fdfaa5f2a394e5a4299b9055e7a9bd50e2000000000000160590d03d8a00c6553fd73fffff810a80021680880,1789497658705,1789497658705,1789497658705,1789497658722.2742,1789497658743.2544,1789497658752.5359,1789497658833.5059,1789497658733.5142,20,True,t_ros_fused,12,37,0,0,6,21,0,6,0,0,0,18,0,0,17.274169921875,11.239990234375,9.740234375,9.281494140625,80.969970703125,12,49,49,49,55,76,76,82,82,82,82,100,100,100,117.274169921875,128.51416015625,138.25439453125,147.535888671875,228.505859375
20sec,20sec_run15,13327,1789497658707,1789497658728,1789497658757,1789497658757,1789497658757,1789497658763,1789497658781,1789497658782,1789497658787,1789497658787,1789497658788,1789497658788,0029327a313233343fdfaa5f2a39675a4299b9055e7a9bd50e2000000000000160590d03d8980c6553fd73fffff80ea80021720880,1789497658815,1789497658815,1789497658815,1789497658822.9712,1789497658841.5759,1789497658862.2529,1789497658962.3154,1789497658834.1311,20,True,t_ros_fused,21,29,0,0,6,18,1,5,0,1,0,27,0,0,7.97119140625,11.159912109375,7.44482421875,20.677001953125,100.0625,21,50,50,50,56,74,75,80,80,81,81,108,108,108,115.97119140625,127.131103515625,134.575927734375,155.2529296875,255.3154296875
20sec,20sec_run15,13327,1789497658807,1789497658830,1789497658868,1789497658868,1789497658868,1789497658874,1789497658881,1789497658881,1789497658887,1789497658887,1789497658888,1789497658888,0029327b313233343fdfaa5f2a39805a4299b9055e7a9bd50e2000000000000160590d03d8980c6553fd73fffff80ba800217c0880,1789497658913,1789497658913,1789497658913,1789497658949.501,1789497658974.5396,1789497658990.3064,1789497659046.5908,1789497658966.999,20,True,t_ros_fused,23,38,0,0,6,7,0,6,0,1,0,25,0,0,36.5009765625,17.498046875,7.54052734375,15.766845703125,56.284423828125,23,61,61,61,67,74,74,80,80,81,81,106,106,106,142.5009765625,159.9990234375,167.53955078125,183.306396484375,239.5908203125
20sec,20sec_run15,13327,1789497658907,1789497658921,1789497658921,1789497658922,1789497658922,1789497658928,1789497658982,1789497658982,1789497658988,1789497658988,1789497658988,1789497658989,0029327c313233343fdfaa5f2a39995a4299b9055e7a9bd50e2000000000000160590d03d8980c6543fd7bfffff80be80021900880,1789497659116,1789497659116,1789497659117,1789497659126.741,1789497659146.2537,1789497659156.8242,1789497659242.7898,1789497659138.856,20,True,t_ros_fused,14,0,1,0,6,54,0,6,0,0,1,127,0,1,9.740966796875,12.114990234375,7.397705078125,10.570556640625,85.965576171875,14,14,15,15,21,75,75,81,81,81,82,209,209,210,219.740966796875,231.85595703125,239.253662109375,249.82421875,335.789794921875
20sec,20sec_run15,13327,1789497659009,1789497659032,1789497659033,1789497659033,1789497659033,1789497659039,1789497659082,1789497659082,1789497659087,1789497659088,1789497659088,1789497659088,0029327d313233343fdfaa5f2a39b25a4299b9055e7a9bd50e2000000000000160590d03d8900c654bfd83fffff80a280021a40880,1789497659116,1789497659117,1789497659158,1789497659171.656,1789497659188.0815,1789497659192.3386,1789497659242.7898,1789497659180.845,20,True,t_ros_fused,23,1,0,0,6,43,0,5,1,0,0,28,1,41,13.656005859375,9.18896484375,7.236572265625,4.257080078125,50.451171875,23,24,24,24,30,73,73,78,79,79,79,107,108,149,162.656005859375,171.844970703125,179.08154296875,183.338623046875,233.789794921875
20sec,20sec_run15,13327,1789497659107,1789497659124,1789497659125,1789497659125,1789497659125,1789497659130,1789497659182,1789497659182,1789497659188,1789497659188,1789497659188,1789497659188,0029327e313233343fdfaa5f2a39cb5a4299b9055e7a9bd50e2000000000000160590d03d8980c654bfd8bfffff80a280021ae0880,1789497659259,1789497659259,1789497659259,1789497659295.824,1789497659319.3208,1789497659328.2725,1789497659445.7595,1789497659311.749,20,True,t_ros_fused,17,1,0,0,5,52,0,6,0,0,0,71,0,0,36.823974609375,15.925048828125,7.57177734375,8.95166015625,117.487060546875,17,18,18,18,23,75,75,81,81,81,81,152,152,152,188.823974609375,204.7490234375,212.32080078125,221.2724609375,338.759521484375
20sec,20sec_run15,13327,1789497659205,1789497659215,1789497659251,1789497659251,1789497659251,1789497659257,1789497659282,1789497659282,1789497659287,1789497659288,1789497659288,1789497659288,0029327f313233343fdfaa5f2a39e45a4299b9055e7a9bd50e2000000000000160590d03d8a00c654bfd93fffff80b280021b80880,1789497659301,1789497659301,1789497659302,1789497659306.521,1789497659333.2266,1789497659352.7634,1789497659445.7595,1789497659325.5879,20,True,t_ros_fused,10,36,0,0,6,25,0,5,1,0,0,13,0,1,4.52099609375,19.06689453125,7.638671875,19.536865234375,92.99609375,10,46,46,46,52,77,77,82,83,83,83,96,96,97,101.52099609375,120.587890625,128.2265625,147.763427734375,240.759521484375
20sec,20sec_run15,13327,1789497659305,1789497659326,1789497659327,1789497659327,1789497659327,1789497659334,1789497659382,1789497659382,1789497659388,1789497659388,1789497659388,1789497659388,00293200313233343fdfaa5f2a39fd5a4299b9055e7a9bd50e2000000000000160590d03d8a00c654bfda3fffff80fe80021c70880,1789497659420,1789497659420,1789497659420,1789497659430.4541,1789497659447.219,1789497659462.8711,1789497659547.928,1789497659439.707,20,True,t_ros_fused,21,1,0,0,7,48,0,6,0,0,0,32,0,0,10.4541015625,9.2529296875,7.511962890625,15.652099609375,85.056884765625,21,22,22,22,29,77,77,83,83,83,83,115,115,115,125.4541015625,134.70703125,142.218994140625,157.87109375,242.927978515625
20sec,20sec_run15,13327,1789497659406,1789497659428,1789497659428,1789497659428,1789497659428,1789497659434,1789497659482,1789497659482,1789497659488,1789497659488,1789497659488,1789497659488,00293201313233343fdfaa5f2a3a165a4299b9055e7a9bd50e2000000000000160590d03d89c0c6543fda3fffff80ee80021d10880,1789497659592,1789497659593,1789497659593,1789497659610.9771,1789497659633.1335,1789497659642.2932,1789497659735.7061,1789497659624.3059,20,True,t_ros_fused,22,0,0,0,6,48,0,6,0,0,0,104,1,0,17.97705078125,13.328857421875,8.82763671875,9.15966796875,93.412841796875,22,22,22,22,28,76,76,82,82,82,82,186,187,187,204.97705078125,218.305908203125,227.133544921875,236.293212890625,329.7060546875
20sec,20sec_run15,13327,1789497659506,1789497659519,1789497659519,1789497659519,1789497659519,1789497659526,1789497659582,1789497659582,1789497659587,1789497659587,1789497659587,1789497659587,00293202313233343fdfaa5f2a3a2f5a4299b9055e7a9bd50e2000000000000160590d03d89c0c652bfda3fffff812680021f40880,1789497659618,1789497659618,1789497659634,1789497659669.9761,1789497659690.1968,1789497659699.7019,1789497659735.7061,1789497659682.9199,20,True,t_ros_fused,13,0,0,0,7,56,0,5,0,0,0,31,0,16,35.97607421875,12.94384765625,7.27685546875,9.505126953125,36.004150390625,13,13,13,13,20,76,76,81,81,81,81,112,112,128,163.97607421875,176.919921875,184.19677734375,193.701904296875,229.7060546875
20sec,20sec_run15,13327,1789497659608,1789497659620,1789497659621,1789497659621,1789497659621,1789497659627,1789497659682,1789497659682,1789497659687,1789497659687,1789497659688,1789497659688,00293203313233343fdfaa5f2a3a485a4299b9055e7a9bd50e2000000000000160590d03d8940c651bfdabfffff816e800221c0880,1789497659711,1789497659711,1789497659712,1789497659724.4722,1789497659743.9382,1789497659744.9739,1789497659844.3784,1789497659736.563,20,True,t_ros_fused,12,1,0,0,6,55,0,5,0,1,0,23,0,1,12.47216796875,12.0908203125,7.375244140625,1.03564453125,99.404541015625,12,13,13,13,19,74,74,79,79,80,80,103,103,104,116.47216796875,128.56298828125,135.938232421875,136.973876953125,236.37841796875
20sec,20sec_run15,13327,1789497659710,1789497659752,1789497659787,1789497659787,1789497659787,1789497659793,1789497659793,1789497659793,1789497659800,1789497659800,1789497659800,1789497659800,00293204313233343fdfaa5f2a3a645a4299b9055e7a9bd50e2000000000000160590d03d8bc0c6503fdabfffff81ba80021e00880,1789497659815,1789497659815,1789497659816,1789497659821.4399,1789497659841.6931,1789497659844.512,1789497659927.2305,1789497659834.291,20,True,t_ros_fused,42,35,0,0,6,0,0,7,0,0,0,15,0,1,5.43994140625,12.85107421875,7.402099609375,2.81884765625,82.718505859375,42,77,77,77,83,83,83,90,90,90,90,105,105,106,111.43994140625,124.291015625,131.693115234375,134.511962890625,217.23046875
20sec,20sec_run15,13327,1789497659808,1789497659833,1789497659834,1789497659834,1789497659834,1789497659840,1789497659894,1789497659894,1789497659903,1789497659903,1789497659904,1789497659904,00293205313233343fdfaa5f2a3a7d5a4299b9055e7a9bd50e2000000000000160590d03d8c40c6503fdbbfffff81ae80022800880,1789497659927,1789497659927,1789497659927,1789497659933.4241,1789497659953.1816,1789497659960.8889,1789497660125.9749,1789497659945.698,20,True,t_ros_fused,25,1,0,0,6,54,0,9,0,1,0,23,0,0,6.424072265625,12.27392578125,7.483642578125,7.707275390625,165.0859375,25,26,26,26,32,86,86,95,95,96,96,119,119,119,125.424072265625,137.697998046875,145.181640625,152.888916015625,317.974853515625
20sec,20sec_run15,13327,1789497659908,1789497659934,1789497659968,1789497659968,1789497659968,1789497659974,1789497659994,1789497659994,1789497659999,1789497659999,1789497660000,1789497660000,00293206313233343fdfaa5f2a3a965a4299b9055e7a9bd50e2000000000000160590d03d8c40c6503fdc3fffff81aa80022990880,1789497660020,1789497660020,1789497660020,1789497660024.9319,1789497660050.4937,1789497660150.0081,1789497660272.6716,1789497660042.28,20,True,t_ros_fused,26,34,0,0,6,20,0,5,0,1,0,20,0,0,4.931884765625,17.34814453125,8.213623046875,99.514404296875,122.66357421875,26,60,60,60,66,86,86,91,91,92,92,112,112,112,116.931884765625,134.280029296875,142.49365234375,242.008056640625,364.671630859375
20sec,20sec_run15,13327,1789497660009,1789497660036,1789497660075,1789497660075,1789497660075,1789497660081,1789497660094,1789497660094,1789497660099,1789497660099,1789497660100,1789497660100,00293207313233343fdfaa5f2a40175a4299b9055e7a9bd50e2000000000000160590d03d8c00c6503fdc3fffff815680022a30880,1789497660122,1789497660122,1789497660122,1789497660130.5671,1789497660154.2017,1789497660220.0525,1789497660272.6716,1789497660146.769,20,True,t_ros_fused,27,39,0,0,6,13,0,5,0,1,0,22,0,0,8.567138671875,16.201904296875,7.4326171875,65.850830078125,52.619140625,27,66,66,66,72,85,85,90,90,91,91,113,113,113,121.567138671875,137.76904296875,145.20166015625,211.052490234375,263.671630859375
20sec,20sec_run15,13327,1789497660109,1789497660117,1789497660158,1789497660158,1789497660158,1789497660164,1789497660193,1789497660193,1789497660199,1789497660199,1789497660199,1789497660199,00293208313233343fdfaa5f2a40305a4299b9055e7a9bd50e2000000000000160590d03d8c00c64ebfdcbfffff815e80022b20880,1789497660222,1789497660222,1789497660222,1789497660226.9968,1789497660249.9253,1789497660272.8206,1789497660335.4263,1789497660242.511,20,True,t_ros_fused,8,41,0,0,6,29,0,6,0,0,0,23,0,0,4.996826171875,15.51416015625,7.414306640625,22.895263671875,62.605712890625,8,49,49,49,55,84,84,90,90,90,90,113,113,113,117.996826171875,133.510986328125,140.92529296875,163.820556640625,226.42626953125
20sec,20sec_run15,13327,1789497660206,1789497660239,1789497660240,1789497660240,1789497660240,1789497660247,1789497660293,1789497660293,1789497660299,1789497660300,1789497660303,1789497660303,00293209313233343fdfaa5f2a40495a4299b9055e7a9bd50e2000000000000160590d03d8cc0c64dbfdcbfffff816680022c10880,1789497660322,1789497660322,1789497660322,1789497660327.2158,1789497660343.7561,1789497660359.7744,1789497660465.1833,1789497660336.251,20,True,t_ros_fused,33,1,0,0,7,46,0,6,1,3,0,19,0,0,5.2158203125,9.03515625,7.505126953125,16.018310546875,105.408935546875,33,34,34,34,41,87,87,93,94,97,97,116,116,116,121.2158203125,130.2509765625,137.756103515625,153.7744140625,259.183349609375
20sec,20sec_run15,13327,1789497660307,1789497660330,1789497660331,1789497660331,1789497660331,1789497660337,1789497660393,1789497660393,1789497660399,1789497660399,1789497660399,1789497660400,0029320a313233343fdfaa5f2a40625a4299b9055e7a9bd50e2000000000000160590d03d8c80c64dbfddbfffff815680022d00880,1789497660409,1789497660409,1789497660410,1789497660427.3669,1789497660449.0898,1789497660465.3906,1789497660543.0254,1789497660441.7461,20,True,t_ros_fused,23,1,0,0,6,56,0,6,0,0,1,9,0,1,17.366943359375,14.379150390625,7.34375,16.30078125,77.634765625,23,24,24,24,30,86,86,92,92,92,93,102,102,103,120.366943359375,134.74609375,142.08984375,158.390625,236.025390625
20sec,20sec_run15,13327,1789497660408,1789497660432,1789497660432,1789497660432,1789497660432,1789497660439,1789497660493,1789497660493,1789497660499,1789497660499,1789497660499,1789497660499,0029320b313233343fdfaa5f2a407b5a4299b9055e7a9bd50e2000000000000160590d03d8c40c64dbfddbfffff812680022da0880,1789497660543,1789497660543,1789497660543,1789497660583.7231,1789497660605.446,1789497660606.1816,1789497660635.5234,1789497660597.9941,20,True,t_ros_fused,24,0,0,0,7,54,0,6,0,0,0,44,0,0,40.72314453125,14.27099609375,7.451904296875,0.735595703125,29.341796875,24,24,24,24,31,85,85,91,91,91,91,135,135,135,175.72314453125,189.994140625,197.446044921875,198.181640625,227.5234375
20sec,20sec_run15,13327,1789497660507,1789497660533,1789497660533,1789497660534,1789497660534,1789497660539,1789497660594,1789497660594,1789497660599,1789497660600,1789497660600,1789497660600,0029320c313233343fdfaa5f2a40945a4299b9055e7a9bd50e2000000000000160590d03d8c80c6503fddbfffff81f680022d00880,1789497660611,1789497660611,1789497660611,1789497660683.4509,1789497660703.8428,1789497660704.7842,1789497660743.5007,1789497660695.814,20,True,t_ros_fused,26,0,1,0,5,55,0,5,1,0,0,11,0,0,72.450927734375,12.363037109375,8.02880859375,0.94140625,38.716552734375,26,26,27,27,32,87,87,92,93,93,93,104,104,104,176.450927734375,188.81396484375,196.8427734375,197.7841796875,236.500732421875
